Id Unico,Genero,Repetidor,Especialidad,Turno,ÁLG,Faltas_ÁLG,ING,Faltas_ING,QUÍ,Faltas_QUÍ,TEC,Faltas_TEC,LÓG,Faltas_LÓG,LEC,Faltas_LEC,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TAL2,Faltas_TAL2,TUT,Faltas_TUT
ecd529e8-dd68-4bee-b917-f65474e793ad,F,No,FORMACION BASICA,MATUTINO,10,0,8,0,9,0,10,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,,
95d2544f-a688-4bc7-bee6-5075efebccb0,F,No,FORMACION BASICA,MATUTINO,5,4,7,1,9,2,8,0,8,0,10,0,AC,0,AC,0,AC,0,AC,0,,
c15ecfbc-c7cf-438a-9203-3a8661c7db18,F,No,FORMACION BASICA,MATUTINO,7,2,7,1,10,0,10,0,8,0,9,0,AC,0,AC,0,AC,0,AC,0,,
13d5970c-4fdf-4dea-896a-31cb24c8a9c8,F,No,FORMACION BASICA,MATUTINO,10,0,9,0,10,0,10,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,,
eaa65cb4-633a-443e-ba2e-37c1f67762d0,F,No,FORMACION BASICA,MATUTINO,10,0,9,0,10,0,9,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,,
62849137-82a9-4655-8a2f-3f756d366294,F,No,FORMACION BASICA,MATUTINO,8,0,8,0,10,0,10,0,9,0,6,0,AC,0,AC,0,AC,0,AC,0,,
b4217dbd-6bd5-4760-95c8-256c50d1386d,F,No,FORMACION BASICA,MATUTINO,7,0,7,2,10,0,8,0,7,2,10,0,AC,0,AC,0,AC,0,AC,0,,
82041ae9-7177-4930-8918-c8d9e3c8411c,F,No,FORMACION BASICA,MATUTINO,10,0,9,0,10,0,10,0,9,2,10,0,AC,0,AC,0,AC,0,AC,0,,
a6a68191-ec74-4053-a0e9-b6ac2b1682ed,F,No,FORMACION BASICA,MATUTINO,8,0,6,0,9,0,8,0,8,0,6,0,AC,0,AC,0,AC,0,AC,0,,
a52d040f-d3b0-415d-9d10-a8a6a44a938a,F,No,FORMACION BASICA,MATUTINO,5,2,5,2,5,0,8,0,6,0,6,0,AC,0,NA,0,NA,0,AC,0,,
302ca38f-5f09-487a-893a-9ef2176aa829,F,No,FORMACION BASICA,MATUTINO,10,2,6,2,10,0,10,0,9,2,10,0,AC,0,AC,0,NA,0,AC,0,,
dca7c4a1-2bbf-4474-9a64-6e16d246b4e2,F,No,FORMACION BASICA,MATUTINO,9,0,7,1,10,0,10,0,7,4,10,0,AC,0,AC,0,AC,0,AC,0,,
cbb510cd-d2b7-4f24-87a1-6449e1f3f5cc,F,Si,FORMACION BASICA,MATUTINO,5,0,,,10,0,,,,,,,,,,,,,,,,
fc0262e0-3a46-441c-b554-e64f305ea03f,F,No,FORMACION BASICA,MATUTINO,7,0,7,0,9,0,10,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,,
9675e916-1957-4b9d-be40-ff43775969c5,F,No,FORMACION BASICA,MATUTINO,10,0,8,2,9,0,10,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,,
d7239dff-aacb-4f21-8671-fb717a311ec3,F,No,FORMACION BASICA,MATUTINO,9,2,5,1,10,0,8,0,8,2,9,0,AC,0,NA,0,AC,0,AC,0,,
068262b6-c084-4462-9474-05de2ace9180,F,No,FORMACION BASICA,MATUTINO,6,4,5,1,9,0,10,0,5,0,9,0,AC,0,NA,0,AC,0,AC,0,,
75e36342-21af-458c-bab1-6c6972bf6354,F,No,FORMACION BASICA,MATUTINO,5,6,5,0,9,4,10,0,7,0,10,0,AC,0,NA,0,AC,0,AC,0,,
8ebf25f0-2e32-4c02-b6bc-70c2996e783e,F,No,FORMACION BASICA,MATUTINO,8,2,6,0,9,0,8,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,,
971336dc-320e-4786-8672-1e27868cf9de,F,No,FORMACION BASICA,MATUTINO,5,4,5,1,7,2,8,0,6,2,9,0,NA,0,NA,0,AC,0,AC,0,,
d6636ceb-571b-4afb-ba84-91db314370b4,F,No,FORMACION BASICA,MATUTINO,7,0,7,0,10,0,10,0,9,2,10,0,AC,0,AC,0,AC,0,AC,0,,
605a513e-0141-43a6-b79d-39dd1170daf9,F,Si,FORMACION BASICA,MATUTINO,,,,,5,6,,,,,,,,,,,,,,,,
372de8dc-33da-40b0-a466-bf6fbc4760ec,F,No,FORMACION BASICA,MATUTINO,5,4,5,0,9,0,9,0,8,2,8,0,AC,0,NA,0,AC,0,AC,0,,
1c8ff4ea-a9ce-4d50-8aa8-66eed4e7fbff,F,No,FORMACION BASICA,MATUTINO,10,0,9,0,9,0,10,0,9,2,10,0,AC,0,AC,0,AC,0,AC,0,,
d4b9f19d-79ef-40a5-867d-118763148c8e,F,No,FORMACION BASICA,MATUTINO,5,0,7,1,8,0,10,0,9,2,10,0,AC,0,AC,0,AC,0,AC,0,,
d736181d-c30f-4b43-9999-e437266c618c,F,No,FORMACION BASICA,MATUTINO,9,6,6,1,10,0,10,0,8,0,10,0,AC,0,NA,0,AC,0,AC,0,,
df6f61d2-d66e-42d2-98b8-281d1723a115,F,No,FORMACION BASICA,MATUTINO,10,0,10,0,10,0,10,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,,
218a7916-1d84-4230-991f-36dab10244e0,F,No,FORMACION BASICA,MATUTINO,5,10,6,2,5,6,8,0,5,4,7,0,AC,0,AC,0,AC,0,AC,0,,
7cbe0c7a-c413-4bec-8cf4-0fd2f0ab6108,F,No,FORMACION BASICA,MATUTINO,8,2,10,0,10,0,10,0,8,0,9,0,AC,0,AC,0,AC,0,AC,0,,
f5cb17d9-57a2-4281-9dd6-631a814b424b,F,No,FORMACION BASICA,MATUTINO,10,0,8,0,10,0,10,0,9,2,10,0,AC,0,AC,0,AC,0,AC,0,,
ad05ae7e-ccea-448a-ad26-d2112d02aa41,F,No,FORMACION BASICA,MATUTINO,10,0,8,0,10,0,8,0,9,2,10,0,AC,0,AC,0,AC,0,AC,0,,
b4684c31-2739-4b48-ba6a-44af30179760,F,No,FORMACION BASICA,MATUTINO,10,2,5,0,9,0,10,0,9,0,10,0,AC,0,NA,0,AC,0,AC,0,,
35277840-f8b8-4328-9069-d66ed9b7ba14,F,No,FORMACION BASICA,MATUTINO,10,0,9,0,9,0,10,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,,
a2bd827e-b5d3-4b98-b663-758f6b1656ee,F,No,FORMACION BASICA,MATUTINO,9,0,9,0,10,0,8,0,9,0,9,0,AC,0,AC,0,AC,0,AC,0,,
a48bc48a-ebca-4833-b243-2b5785ed5a34,F,No,FORMACION BASICA,MATUTINO,10,0,9,0,10,0,10,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,,
4527a03d-a6a4-4cda-abcf-dd7237363808,F,No,FORMACION BASICA,MATUTINO,7,0,5,3,10,0,8,0,6,4,9,0,AC,0,NA,0,AC,0,AC,0,,
4deb0b67-a47a-4464-a0b7-aafb62dfaeaf,F,No,FORMACION BASICA,MATUTINO,5,8,5,1,5,0,8,0,6,0,7,0,NA,0,NA,0,AC,0,AC,0,,
